# PWV uflux gflux rflux iflux zflux yflux
2.250000000000000000e+01 5.987569476345663324e+20 3.949856983060112736e+21 3.444650438199166370e+21 2.376764145567863931e+21 1.413650366892628771e+21 5.568247776040747663e+20
2.300000000000000000e+01 5.987568292968248115e+20 3.949805974305823523e+21 3.444151748437235728e+21 2.374872346176024216e+21 1.411762366590893687e+21 5.544721775060644659e+20
2.350000000000000000e+01 5.987567109639328236e+20 3.949754985792072057e+21 3.443654487604673380e+21 2.372997095473779573e+21 1.409897840630691267e+21 5.521628823764118405e+20
2.400000000000000000e+01 5.987565926358895821e+20 3.949704017494991176e+21 3.443158643399050920e+21 2.371137984875255038e+21 1.408056085185798078e+21 5.498954109638911590e+20
2.450000000000000000e+01 5.987564743126953492e+20 3.949653069390757233e+21 3.442664203701188035e+21 2.369294623207438942e+21 1.406236430137492767e+21 5.476683584805586862e+20
2.500000000000000000e+01 5.987563559943493386e+20 3.949602141455590097e+21 3.442171156571289551e+21 2.367466635659911889e+21 1.404438236877603209e+21 5.454803912895296307e+20
2.550000000000000000e+01 5.987562376808511570e+20 3.949551233665753154e+21 3.441679490245172658e+21 2.365653662815885984e+21 1.402660896291371876e+21 5.433302420559262515e+20
2.600000000000000000e+01 5.987561193722006733e+20 3.949500345997551206e+21 3.441189193130614194e+21 2.363855359756939559e+21 1.400903826902497100e+21 5.412167053125585469e+20
2.650000000000000000e+01 5.987560010683977564e+20 3.949449478427328905e+21 3.440700253803779719e+21 2.362071395234657862e+21 1.399166473164725158e+21 5.391386333977913590e+20
2.700000000000000000e+01 5.987558827694413578e+20 3.949398630931481231e+21 3.440212661005743292e+21 2.360301450903128113e+21 1.397448303886122615e+21 5.370949327281139876e+20
2.750000000000000000e+01 5.987557644753313464e+20 3.949347803486436721e+21 3.439726403639112106e+21 2.358545220606842110e+21 1.395748810773672493e+21 5.350845603723238441e+20
2.800000000000000000e+01 5.987556461860677222e+20 3.949296996068672143e+21 3.439241470764716655e+21 2.356802409719185539e+21 1.394067507087195242e+21 5.331065208980349256e+20
2.850000000000000000e+01 5.987555279016495677e+20 3.949246208654704116e+21 3.438757851598409957e+21 2.355072734527111037e+21 1.392403926392739463e+21 5.311598634645304771e+20
2.900000000000000000e+01 5.987554096220770140e+20 3.949195441221091721e+21 3.438275535507928646e+21 2.353355921658107396e+21 1.390757621406646665e+21 5.292436791388632515e+20
2.950000000000000000e+01 5.987552913473491436e+20 3.949144693744437035e+21 3.437794512009848947e+21 2.351651707545911034e+21 1.389128162922376200e+21 5.273570984146261770e+20
3.000000000000000000e+01 5.987551730774662185e+20 3.949093966201381978e+21 3.437314770766605058e+21 2.349959837931778081e+21 1.387515138812989145e+21 5.254992889150232986e+20
3.050000000000000000e+01 5.987550548124274524e+20 3.949043258568611463e+21 3.436836301583603466e+21 2.348280067398438224e+21 1.385918153102904001e+21 5.236694532638094787e+20
3.100000000000000000e+01 5.987549365522323210e+20 3.948992570822855492e+21 3.436359094406383927e+21 2.346612158934120661e+21 1.384336825103150744e+21 5.218668271093724611e+20
3.150000000000000000e+01 5.987548182968810865e+20 3.948941902940877095e+21 3.435883139317874819e+21 2.344955883524291035e+21 1.382770788604917580e+21 5.200906772887362601e+20
3.200000000000000000e+01 5.987547000463727002e+20 3.948891254899491734e+21 3.435408426535709835e+21 2.343311019768946098e+21 1.381219691126679405e+21 5.183403001195922063e+20
3.250000000000000000e+01 5.987545818007072932e+20 3.948840626675546325e+21 3.434934946409596584e+21 2.341677353523528073e+21 1.379683193210637386e+21 5.166150198096413327e+20
3.300000000000000000e+01 5.987544635598839480e+20 3.948790018245937594e+21 3.434462689418781131e+21 2.340054677561676136e+21 1.378160967764597277e+21 5.149141869735797719e+20
3.350000000000000000e+01 5.987543453239029268e+20 3.948739429587597918e+21 3.433991646169539805e+21 2.338442791258185269e+21 1.376652699445766652e+21 5.132371772489826959e+20
3.400000000000000000e+01 5.987542270927633121e+20 3.948688860677502665e+21 3.433521807392760660e+21 2.336841500290720203e+21 1.375158084083265831e+21 5.115833900031708365e+20
3.450000000000000000e+01 5.987541088664651039e+20 3.948638311492668621e+21 3.433053163941572116e+21 2.335250616358910034e+21 1.373676828136431157e+21 5.099522471238839173e+20
3.500000000000000000e+01 5.987539906450076467e+20 3.948587782010155041e+21 3.432585706789025612e+21 2.333669956919590912e+21 1.372208648186261144e+21 5.083431918872427233e+20
3.550000000000000000e+01 5.987538724283909407e+20 3.948537272207058403e+21 3.432119427025841684e+21 2.332099344937080586e+21 1.370753270457550504e+21 5.067556878970699776e+20
3.600000000000000000e+01 5.987537542166143304e+20 3.948486782060519227e+21 3.431654315858212684e+21 2.330538608647417627e+21 1.369310430369510588e+21 5.051892180901752340e+20
3.650000000000000000e+01 5.987536360096776847e+20 3.948436311547717878e+21 3.431190364605645324e+21 2.328987581335643619e+21 1.367879872112816554e+21 5.036432838026784932e+20
3.700000000000000000e+01 5.987535178075799552e+20 3.948385860645875089e+21 3.430727564698866680e+21 2.327446101125206639e+21 1.366461348251234206e+21 5.021174038928811622e+20
3.750000000000000000e+01 5.987533996103215350e+20 3.948335429332249870e+21 3.430265907677783130e+21 2.325914010778729972e+21 1.365054619346095047e+21 5.006111139165706650e+20
3.800000000000000000e+01 5.987532814179017687e+20 3.948285017584148939e+21 3.429805385189464474e+21 2.324391157509356519e+21 1.363659453602051391e+21 4.991239653510023086e+20
3.850000000000000000e+01 5.987531632303203942e+20 3.948234625378910470e+21 3.429345988986212975e+21 2.322877392801995424e+21 1.362275626532663984e+21 4.976555248641072824e+20
3.900000000000000000e+01 5.987530450475767562e+20 3.948184252693920350e+21 3.428887710923638178e+21 2.321372572243855409e+21 1.360902920644480729e+21 4.962053736257667727e+20
3.950000000000000000e+01 5.987529268696709857e+20 3.948133899506599068e+21 3.428430542958808793e+21 2.319876555363644867e+21 1.359541125138388353e+21 4.947731066582446899e+20
4.000000000000000000e+01 5.987528086966021652e+20 3.948083565794412200e+21 3.427974477148426600e+21 2.318389205478918849e+21 1.358190035627083825e+21 4.933583322231092675e+20
4.050000000000000000e+01 5.987526905283701637e+20 3.948033251534860452e+21 3.427519505647053308e+21 2.316910389551061533e+21 1.356849453867640816e+21 4.919606712421829181e+20
4.100000000000000000e+01 5.987525723649745879e+20 3.947982956705489093e+21 3.427065620705376731e+21 2.315439978047436227e+21 1.355519187508180550e+21 4.905797567502539162e+20
4.150000000000000000e+01 5.987524542064153068e+20 3.947932681283880616e+21 3.426612814668511576e+21 2.313977844810274570e+21 1.354199049847762584e+21 4.892152333774606828e+20
4.200000000000000000e+01 5.987523360526914028e+20 3.947882425247656313e+21 3.426161079974346883e+21 2.312523866931898876e+21 1.352888859608667652e+21 4.878667568594168709e+20
4.250000000000000000e+01 5.987522179038030070e+20 3.947832188574482039e+21 3.425710409151925977e+21 2.311077924635902214e+21 1.351588440720289825e+21 4.865339935732927037e+20
4.300000000000000000e+01 5.987520997597494641e+20 3.947781971242056679e+21 3.425260794819861545e+21 2.309639901163944673e+21 1.350297622113942766e+21 4.852166200982053192e+20
4.350000000000000000e+01 5.987519816205305119e+20 3.947731773228123161e+21 3.424812229684794753e+21 2.308209682667836015e+21 1.349016237527897211e+21 4.839143227983839232e+20
4.400000000000000000e+01 5.987518634861458883e+20 3.947681594510463205e+21 3.424364706539879006e+21 2.306787158106602209e+21 1.347744125322051715e+21 4.826267974276989583e+20
4.450000000000000000e+01 5.987517453565950689e+20 3.947631435066897334e+21 3.423918218263301980e+21 2.305372219148260606e+21 1.346481128301653918e+21 4.813537487542388654e+20
4.500000000000000000e+01 5.987516272318777917e+20 3.947581294875282768e+21 3.423472757816846451e+21 2.303964760076035031e+21 1.345227093549538345e+21 4.800948902037134377e+20
4.550000000000000000e+01 5.987515091119934013e+20 3.947531173913523913e+21 3.423028318244472095e+21 2.302564677698763096e+21 1.343981872266394993e+21 4.788499435205528125e+20
4.600000000000000000e+01 5.987513909969420288e+20 3.947481072159552963e+21 3.422584892670929273e+21 2.301171871265277608e+21 1.342745319618591850e+21 4.776186384456457912e+20
4.650000000000000000e+01 5.987512728867228877e+20 3.947430989591352967e+21 3.422142474300418949e+21 2.299786242382530609e+21 1.341517294593128268e+21 4.764007124097391002e+20
4.700000000000000000e+01 5.987511547813357158e+20 3.947380926186935288e+21 3.421701056415262573e+21 2.298407694937276809e+21 1.340297659859319128e+21 4.751959102415810068e+20
4.750000000000000000e+01 5.987510366807799890e+20 3.947330881924357947e+21 3.421260632374610756e+21 2.297036135021107741e+21 1.339086281636820550e+21 4.740039838899611238e+20
4.800000000000000000e+01 5.987509185850557071e+20 3.947280856781712523e+21 3.420821195613179740e+21 2.295671470858685121e+21 1.337883029569664975e+21 4.728246921588474511e+20
4.850000000000000000e+01 5.987508004941622149e+20 3.947230850737133584e+21 3.420382739640010408e+21 2.294313612738981003e+21 1.336687776605951230e+21 4.716578004548859331e+20
4.900000000000000000e+01 5.987506824080991191e+20 3.947180863768789778e+21 3.419945258037258224e+21 2.292962472949392343e+21 1.335500398882912731e+21 4.705030805465628017e+20
4.950000000000000000e+01 5.987505643268665508e+20 3.947130895854892745e+21 3.419508744459007295e+21 2.291617965712564290e+21 1.334320775617041400e+21 4.693603103343869952e+20
5.000000000000000000e+01 5.987504462504635924e+20 3.947080946973689774e+21 3.419073192630114320e+21 2.290280007125806088e+21 1.333148788999026115e+21 4.682292736314863124e+20
5.050000000000000000e+01 5.987503281788898509e+20 3.947031017103466955e+21 3.418638596345064063e+21 2.288948515102945182e+21 1.331984324093234381e+21 4.671097599540492370e+20
5.100000000000000000e+01 5.987502101121453261e+20 3.946981106222550745e+21 3.418204949466865205e+21 2.287623409318523306e+21 1.330827268741507056e+21 4.660015643210815242e+20
5.150000000000000000e+01 5.987500920502292316e+20 3.946931214309300634e+21 3.417772245925959303e+21 2.286304611154202722e+21 1.329677513471038587e+21 4.649044870629831475e+20
5.200000000000000000e+01 5.987499739931415675e+20 3.946881341342121198e+21 3.417340479719153336e+21 2.284992043647279563e+21 1.328534951406136721e+21 4.638183336384735478e+20
5.250000000000000000e+01 5.987498559408818094e+20 3.946831487299448472e+21 3.416909644908577948e+21 2.283685631441210180e+21 1.327399478183661666e+21 4.627429144594335662e+20
5.300000000000000000e+01 5.987497378934495642e+20 3.946781652159760433e+21 3.416479735620662985e+21 2.282385300738042757e+21 1.326270991871960678e+21 4.616780447232478413e+20
5.350000000000000000e+01 5.987496198508447007e+20 3.946731835901571236e+21 3.416050746045140304e+21 2.281090979252670300e+21 1.325149392893123232e+21 4.606235442522633667e+20
5.400000000000000000e+01 5.987495018130663014e+20 3.946682038503435403e+21 3.415622670434058109e+21 2.279802596168820851e+21 1.324034583948390302e+21 4.595792373400031724e+20
5.450000000000000000e+01 5.987493837801143665e+20 3.946632259943941014e+21 3.415195503100826223e+21 2.278520082096698687e+21 1.322926469946564411e+21 4.585449526037895578e+20
5.500000000000000000e+01 5.987492657519886336e+20 3.946582500201719136e+21 3.414769238419267125e+21 2.277243369032209138e+21 1.321824957935279145e+21 4.575205228434586337e+20
5.550000000000000000e+01 5.987491477286885786e+20 3.946532759255430201e+21 3.414343870822703170e+21 2.275972390317686260e+21 1.320729957034977919e+21 4.565057849058633318e+20
5.600000000000000000e+01 5.987490297102138081e+20 3.946483037083780776e+21 3.413919394803042746e+21 2.274707080604059435e+21 1.319641378375488766e+21 4.555005795548777677e+20
5.650000000000000000e+01 5.987489116965639291e+20 3.946433333665509409e+21 3.413495804909905773e+21 2.273447375814392021e+21 1.318559135035053048e+21 4.545047513466368819e+20
5.700000000000000000e+01 5.987487936877386793e+20 3.946383648979395019e+21 3.413073095749745508e+21 2.272193213108734919e+21 1.317483141981718708e+21 4.535181485097549169e+20
5.750000000000000000e+01 5.987486756837377966e+20 3.946333983004251128e+21 3.412651261985004978e+21 2.270944530850235548e+21 1.316413316016951001e+21 4.525406228302882406e+20
5.800000000000000000e+01 5.987485576845604946e+20 3.946284335718929007e+21 3.412230298333279683e+21 2.269701268572444557e+21 1.315349575721400140e+21 4.515720295412107837e+20
5.850000000000000000e+01 5.987484396902067732e+20 3.946234707102318199e+21 3.411810199566500233e+21 2.268463366947769680e+21 1.314291841402692698e+21 4.506122272161936835e+20
5.900000000000000000e+01 5.987483217006762394e+20 3.946185097133346521e+21 3.411390960510132290e+21 2.267230767757030326e+21 1.313240035045173887e+21 4.496610776674866299e+20
5.950000000000000000e+01 5.987482037159684997e+20 3.946135505790973772e+21 3.410972576042392224e+21 2.266003413860063904e+21 1.312194080261504238e+21 4.487184458477079101e+20
6.000000000000000000e+01 5.987480857360828989e+20 3.946085933054201168e+21 3.410555041093468029e+21 2.264781249167335883e+21 1.311153902246034670e+21 4.477841997553664655e+20
6.050000000000000000e+01 5.987479677610191749e+20 3.946036378902064005e+21 3.410138350644775354e+21 2.263564218612520583e+21 1.310119427729871602e+21 4.468582103439430779e+20
6.100000000000000000e+01 5.987478497907773276e+20 3.945986843313635328e+21 3.409722499728207774e+21 2.262352268125998154e+21 1.309090584937567093e+21 4.459403514343714980e+20
6.150000000000000000e+01 5.987477318253567017e+20 3.945937326268025405e+21 3.409307483425411170e+21 2.261145344609250181e+21 1.308067303545357206e+21 4.450304996307632128e+20
6.200000000000000000e+01 5.987476138647569039e+20 3.945887827744379634e+21 3.408893296867074376e+21 2.259943395910090752e+21 1.307049514640881484e+21 4.441285342392348180e+20
6.250000000000000000e+01 5.987474959089776722e+20 3.945838347721880633e+21 3.408479935232223478e+21 2.258746370798725104e+21 1.306037150684326920e+21 4.432343371896989942e+20
6.300000000000000000e+01 5.987473779580184822e+20 3.945788886179746152e+21 3.408067393747538674e+21 2.257554218944587629e+21 1.305030145470921703e+21 4.423477929604878828e+20
6.350000000000000000e+01 5.987472600118790717e+20 3.945739443097231163e+21 3.407655667686680035e+21 2.256366890893926990e+21 1.304028434094739948e+21 4.414687885056870973e+20
6.400000000000000000e+01 5.987471420705593098e+20 3.945690018453629436e+21 3.407244752369627955e+21 2.255184338048119210e+21 1.303031952913744790e+21 4.405972131850623386e+20
6.450000000000000000e+01 5.987470241340582789e+20 3.945640612228265148e+21 3.406834643162031456e+21 2.254006512642670985e+21 1.302040639516027650e+21 4.397329586964680540e+20
6.500000000000000000e+01 5.987469062023759790e+20 3.945591224400502325e+21 3.406425335474568561e+21 2.252833367726883602e+21 1.301054432687195423e+21 4.388759190106299433e+20
6.550000000000000000e+01 5.987467882755120169e+20 3.945541854949741691e+21 3.406016824762329727e+21 2.251664857144170381e+21 1.300073272378853163e+21 4.380259903082046423e+20
6.600000000000000000e+01 5.987466703534661304e+20 3.945492503855417524e+21 3.405609106524198142e+21 2.250500935512975999e+21 1.299097099678136140e+21 4.371830709190178898e+20
6.650000000000000000e+01 5.987465524362375332e+20 3.945443171096998707e+21 3.405202176302247838e+21 2.249341558208294289e+21 1.298125856778261627e+21 4.363470612633915228e+20
6.700000000000000000e+01 5.987464345238260941e+20 3.945393856653995540e+21 3.404796029681153868e+21 2.248186681343756730e+21 1.297159486950040666e+21 4.355178637954741699e+20
6.750000000000000000e+01 5.987463166162316820e+20 3.945344560505946112e+21 3.404390662287608775e+21 2.247036261754264355e+21 1.296197934514325160e+21 4.346953829484896584e+20
6.800000000000000000e+01 5.987461987134536417e+20 3.945295282632431501e+21 3.403986069789756359e+21 2.245890256979147096e+21 1.295241144815351235e+21 4.338795250818300641e+20
6.850000000000000000e+01 5.987460808154915799e+20 3.945246023013063197e+21 3.403582247896626495e+21 2.244748625245840867e+21 1.294289064194937717e+21 4.330701984299139072e+20
6.900000000000000000e+01 5.987459629223452344e+20 3.945196781627488862e+21 3.403179192357587780e+21 2.243611325454038073e+21 1.293341639967511675e+21 4.322673130527423201e+20
6.950000000000000000e+01 5.987458450340144742e+20 3.945147558455394959e+21 3.402776898961809605e+21 2.242478317160322302e+21 1.292398820395927994e+21 4.314707807880818196e+20
7.000000000000000000e+01 5.987457271504983818e+20 3.945098353476499407e+21 3.402375363537726341e+21 2.241349560563250495e+21 1.291460554668051268e+21 4.306805152052134543e+20
7.050000000000000000e+01 5.987456092717972193e+20 3.945049166670558396e+21 3.401974581952519864e+21 2.240225016488874213e+21 1.290526792874071163e+21 4.298964315601827267e+20
7.100000000000000000e+01 5.987454913979100692e+20 3.944999998017358004e+21 3.401574550111605752e+21 2.239104646376683209e+21 1.289597485984523747e+21 4.291184467524938629e+20
7.150000000000000000e+01 5.987453735288368005e+20 3.944950847496724677e+21 3.401175263958127346e+21 2.237988412265956901e+21 1.288672585828993073e+21 4.283464792831915459e+20
7.200000000000000000e+01 5.987452556645768888e+20 3.944901715088518939e+21 3.400776719472468165e+21 2.236876276782504083e+21 1.287752045075465503e+21 4.275804492142772879e+20
7.250000000000000000e+01 5.987451378051303342e+20 3.944852600772632773e+21 3.400378912671756452e+21 2.235768203125787984e+21 1.286835817210311868e+21 4.268202781294089994e+20
7.300000000000000000e+01 5.987450199504964813e+20 3.944803504528997482e+21 3.399981839609397510e+21 2.234664155056409936e+21 1.285923856518881214e+21 4.260658890958339441e+20
7.350000000000000000e+01 5.987449021006749368e+20 3.944754426337574781e+21 3.399585496374596076e+21 2.233564096883951665e+21 1.285016118066672828e+21 4.253172066275103867e+20
7.400000000000000000e+01 5.987447842556654387e+20 3.944705366178364654e+21 3.399189879091899138e+21 2.232467993455152071e+21 1.284112557681072144e+21 4.245741566493725819e+20
7.450000000000000000e+01 5.987446664154675937e+20 3.944656324031401165e+21 3.398794983920740336e+21 2.231375810142419550e+21 1.283213131933632168e+21 4.238366664626946703e+20
7.500000000000000000e+01 5.987445485800810086e+20 3.944607299876749836e+21 3.398400807054995882e+21 2.230287512832657850e+21 1.282317798122873684e+21 4.231046647115161928e+20
7.550000000000000000e+01 5.987444307495055524e+20 3.944558293694514463e+21 3.398007344722547311e+21 2.229203067916396265e+21 1.281426514257592713e+21 4.223780813500871475e+20
7.600000000000000000e+01 5.987443129237403075e+20 3.944509305464828723e+21 3.397614593184842646e+21 2.228122442277227069e+21 1.280539239040651887e+21 4.216568476112975954e+20
7.650000000000000000e+01 5.987441951027854049e+20 3.944460335167866667e+21 3.397222548736484835e+21 2.227045603281514791e+21 1.279655931853241057e+21 4.209408959760531456e+20
7.700000000000000000e+01 5.987440772866403205e+20 3.944411382783830131e+21 3.396831207704803934e+21 2.225972518768398041e+21 1.278776552739592208e+21 4.202301601435659796e+20
7.750000000000000000e+01 5.987439594753045299e+20 3.944362448292960797e+21 3.396440566449454973e+21 2.224903157040045621e+21 1.277901062392127685e+21 4.195245750025256960e+20
7.800000000000000000e+01 5.987438416687780332e+20 3.944313531675529183e+21 3.396050621362006393e+21 2.223837486852181852e+21 1.277029422137037029e+21 4.188240766031193047e+20
7.850000000000000000e+01 5.987437238670600438e+20 3.944264632911845130e+21 3.395661368865557316e+21 2.222775477404859367e+21 1.276161593920250446e+21 4.181286021298712084e+20
7.900000000000000000e+01 5.987436060701504307e+20 3.944215751982248362e+21 3.395272805414331220e+21 2.221717098333471769e+21 1.275297540293815697e+21 4.174380898752726303e+20
7.950000000000000000e+01 5.987434882780488008e+20 3.944166888867112157e+21 3.394884927493304746e+21 2.220662319700007191e+21 1.274437224402650923e+21 4.167524792141753876e+20
8.000000000000000000e+01 5.987433704907547607e+20 3.944118043546847019e+21 3.394497731617821819e+21 2.219611111984524689e+21 1.273580609971658949e+21 4.160717105789203251e+20
8.050000000000000000e+01 5.987432527082680484e+20 3.944069216001895956e+21 3.394111214333231366e+21 2.218563446076850569e+21 1.272727661293207552e+21 4.153957254351777300e+20
8.100000000000000000e+01 5.987431349305881395e+20 3.944020406212732387e+21 3.393725372214512452e+21 2.217519293268493337e+21 1.271878343214943175e+21 4.147244662584734515e+20
8.150000000000000000e+01 5.987430171577146409e+20 3.943971614159867478e+21 3.393340201865921430e+21 2.216478625244757361e+21 1.271032621127939916e+21 4.140578765113790300e+20
8.200000000000000000e+01 5.987428993896472904e+20 3.943922839823843852e+21 3.392955699920634380e+21 2.215441414077064675e+21 1.270190460955169391e+21 4.133959006213417206e+20
8.250000000000000000e+01 5.987427816263856947e+20 3.943874083185237164e+21 3.392571863040401605e+21 2.214407632215462380e+21 1.269351829140280705e+21 4.127384839591325860e+20
