# PWV uflux gflux rflux iflux zflux yflux
1.000000000000000000e+01 4.673849910748379136e+18 1.253046221244904407e+20 2.730151986297622692e+20 3.045811875103585731e+20 2.452589024671295734e+20 1.236963957260024873e+20
1.050000000000000000e+01 4.673848459507305472e+18 1.253028279216792044e+20 2.729718180394599055e+20 3.042711845231137915e+20 2.447673362093119242e+20 1.228753288777775186e+20
1.100000000000000000e+01 4.673847008325361664e+18 1.253010343860089651e+20 2.729285917949426401e+20 3.039659916635694694e+20 2.442872377560328765e+20 1.220814492422767247e+20
1.150000000000000000e+01 4.673845557202542592e+18 1.252992415167277793e+20 2.728855182034743788e+20 3.036653834187181261e+20 2.438179541051908751e+20 1.213129520637399532e+20
1.200000000000000000e+01 4.673844106138847232e+18 1.252974493130848502e+20 2.728425956035334963e+20 3.033691520603923415e+20 2.433588910403877274e+20 1.205682172960019415e+20
1.250000000000000000e+01 4.673842655134265344e+18 1.252956577743309701e+20 2.727998223640405279e+20 3.030771057530758758e+20 2.429095060039203226e+20 1.198457842103507190e+20
1.300000000000000000e+01 4.673841204188796928e+18 1.252938668997180621e+20 2.727571968836103373e+20 3.027890669059058565e+20 2.424693020404423721e+20 1.191443303380509327e+20
1.350000000000000000e+01 4.673839753302437888e+18 1.252920766884993925e+20 2.727147175898244055e+20 3.025048707328936509e+20 2.420378226220849562e+20 1.184626538720557466e+20
1.400000000000000000e+01 4.673838302475180032e+18 1.252902871399295222e+20 2.726723829385251062e+20 3.022243639912121631e+20 2.416146472038341673e+20 1.177996588549757174e+20
1.450000000000000000e+01 4.673836851707022336e+18 1.252884982532644045e+20 2.726301914131308544e+20 3.019474038722177925e+20 2.411993873874929582e+20 1.171543426304842465e+20
1.500000000000000000e+01 4.673835400997958656e+18 1.252867100277611233e+20 2.725881415239698350e+20 3.016738570238598185e+20 2.407916835956610499e+20 1.165257851479340646e+20
1.550000000000000000e+01 4.673833950347985920e+18 1.252849224626782536e+20 2.725462318076342436e+20 3.014035986864415048e+20 2.403912021753940869e+20 1.159131397953587118e+20
1.600000000000000000e+01 4.673832499757099008e+18 1.252831355572755005e+20 2.725044608263525499e+20 3.011365119264557629e+20 2.399976328656750510e+20 1.153156255014712934e+20
1.650000000000000000e+01 4.673831049225293824e+18 1.252813493108139950e+20 2.724628271673790956e+20 3.008724869555138068e+20 2.396106865743900836e+20 1.147325198979000238e+20
1.700000000000000000e+01 4.673829598752565248e+18 1.252795637225560310e+20 2.724213294424023695e+20 3.006114205233124475e+20 2.392300934197998715e+20 1.141631533724179497e+20
1.750000000000000000e+01 4.673828148338909184e+18 1.252777787917652460e+20 2.723799662869691105e+20 3.003532153751950459e+20 2.388556009990133842e+20 1.136069038750252237e+20
1.800000000000000000e+01 4.673826697984322560e+18 1.252759945177066537e+20 2.723387363599252193e+20 3.000977797662215373e+20 2.384869728520850964e+20 1.130631923634106696e+20
1.850000000000000000e+01 4.673825247688799232e+18 1.252742108996463493e+20 2.722976383428721050e+20 2.998450270248011039e+20 2.381239870953491988e+20 1.125314787940279255e+20
1.900000000000000000e+01 4.673823797452336128e+18 1.252724279368518697e+20 2.722566709396388905e+20 2.995948751599108096e+20 2.377664352017105551e+20 1.120112585808745923e+20
1.950000000000000000e+01 4.673822347274928128e+18 1.252706456285919642e+20 2.722158328757688402e+20 2.993472465067396301e+20 2.374141209089978860e+20 1.115020594568930263e+20
2.000000000000000000e+01 4.673820897156571136e+18 1.252688639741366436e+20 2.721751228980202373e+20 2.991020674062912061e+20 2.370668592402901893e+20 1.110034386833644421e+20
2.050000000000000000e+01 4.673819447097260032e+18 1.252670829727572296e+20 2.721345397738819092e+20 2.988592679150726676e+20 2.367244756224690749e+20 1.105149805612234179e+20
2.100000000000000000e+01 4.673817997096990720e+18 1.252653026237263217e+20 2.720940822911007130e+20 2.986187815414991421e+20 2.363868050912022692e+20 1.100362942052670505e+20
2.150000000000000000e+01 4.673816547155761152e+18 1.252635229263176335e+20 2.720537492572236022e+20 2.983805450060764283e+20 2.360536915722040443e+20 1.095670115480630067e+20
2.200000000000000000e+01 4.673815097273562112e+18 1.252617438798063862e+20 2.720135394991515238e+20 2.981444980227950510e+20 2.357249872300038226e+20 1.091067855452071035e+20
2.250000000000000000e+01 4.673813647450393600e+18 1.252599654834688328e+20 2.719734518627057009e+20 2.979105830994856509e+20 2.354005518766229750e+20 1.086552885576303575e+20
2.300000000000000000e+01 4.673812197686248448e+18 1.252581877365826683e+20 2.719334852122055148e+20 2.976787453551633367e+20 2.350802524335527363e+20 1.082122108900479468e+20
2.350000000000000000e+01 4.673810747981125632e+18 1.252564106384266527e+20 2.718936384300586435e+20 2.974489323526204948e+20 2.347639624412740977e+20 1.077772594675049595e+20
2.400000000000000000e+01 4.673809298335017984e+18 1.252546341882809713e+20 2.718539104163614884e+20 2.972210939447381852e+20 2.344515616112823828e+20 1.073501566343876936e+20
2.450000000000000000e+01 4.673807848747921408e+18 1.252528583854269071e+20 2.718143000885108081e+20 2.969951821331605750e+20 2.341429354161991844e+20 1.069306390623220040e+20
2.500000000000000000e+01 4.673806399219832832e+18 1.252510832291471196e+20 2.717748063808257720e+20 2.967711509381324472e+20 2.338379747140906844e+20 1.065184567551261245e+20
2.550000000000000000e+01 4.673804949750745088e+18 1.252493087187254149e+20 2.717354282441802383e+20 2.965489562784360694e+20 2.335365754035679068e+20 1.061133721404770058e+20
2.600000000000000000e+01 4.673803500340656128e+18 1.252475348534469100e+20 2.716961646456448942e+20 2.963285558604797706e+20 2.332386381066456924e+20 1.057151592392288993e+20
2.650000000000000000e+01 4.673802050989563904e+18 1.252457616325979013e+20 2.716570145681385390e+20 2.961099090756951081e+20 2.329440678766809907e+20 1.053236029044224983e+20
2.700000000000000000e+01 4.673800601697457152e+18 1.252439890554659308e+20 2.716179770100888699e+20 2.958929769054884987e+20 2.326527739290129203e+20 1.049384981229705462e+20
2.750000000000000000e+01 4.673799152464336896e+18 1.252422171213398016e+20 2.715790509851028357e+20 2.956777218330750484e+20 2.323646693921887027e+20 1.045596493738277765e+20
2.800000000000000000e+01 4.673797703290199040e+18 1.252404458295095624e+20 2.715402355216443638e+20 2.954641077615886336e+20 2.320796710778886554e+20 1.041868700371626557e+20
2.850000000000000000e+01 4.673796254175037440e+18 1.252386751792664084e+20 2.715015296627216220e+20 2.952520999379293962e+20 2.317976992678659031e+20 1.038199818496680428e+20
2.900000000000000000e+01 4.673794805118846976e+18 1.252369051699027804e+20 2.714629324655824732e+20 2.950416648818575606e+20 2.315186775163909898e+20 1.034588144016876175e+20
2.950000000000000000e+01 4.673793356121624576e+18 1.252351358007124296e+20 2.714244430014169088e+20 2.948327703198977556e+20 2.312425324668489564e+20 1.031032046723048407e+20
3.000000000000000000e+01 4.673791907183366144e+18 1.252333670709902213e+20 2.713860603550678385e+20 2.946253851236564992e+20 2.309691936812732580e+20 1.027529965989561631e+20
3.050000000000000000e+01 4.673790458304064512e+18 1.252315989800322499e+20 2.713477836247499407e+20 2.944194792521944269e+20 2.306985934817213153e+20 1.024080406784905871e+20
3.100000000000000000e+01 4.673789009483718656e+18 1.252298315271359037e+20 2.713096119217742152e+20 2.942150236981299773e+20 2.304306668025062687e+20 1.020681935969194639e+20
3.150000000000000000e+01 4.673787560722325504e+18 1.252280647115997020e+20 2.712715443702814474e+20 2.940119904371813253e+20 2.301653510523929559e+20 1.017333178853792973e+20
3.200000000000000000e+01 4.673786112019875840e+18 1.252262985327233925e+20 2.712335801069804913e+20 2.938103523808785859e+20 2.299025859859523830e+20 1.014032816000809042e+20
3.250000000000000000e+01 4.673784663376366592e+18 1.252245329898079191e+20 2.711957182808950047e+20 2.936100833322055762e+20 2.296423135833440256e+20 1.010779580242382684e+20
3.300000000000000000e+01 4.673783214791796736e+18 1.252227680821554708e+20 2.711579580531153633e+20 2.934111579439488369e+20 2.293844779378650317e+20 1.007572253901651149e+20
3.350000000000000000e+01 4.673781766266158080e+18 1.252210038090694001e+20 2.711202985965577175e+20 2.932135516795538637e+20 2.291290251506614600e+20 1.004409666199020012e+20
3.400000000000000000e+01 4.673780317799449600e+18 1.252192401698543206e+20 2.710827390957281280e+20 2.930172407763052462e+20 2.288759032320567214e+20 1.001290690828914524e+20
3.450000000000000000e+01 4.673778869391663104e+18 1.252174771638158295e+20 2.710452787464935506e+20 2.928222022106608763e+20 2.286250620089968886e+20 9.982142436935622656e+19
3.500000000000000000e+01 4.673777421042798592e+18 1.252157147902609654e+20 2.710079167558578668e+20 2.926284136655893627e+20 2.283764530381571359e+20 9.951792807815988838e+19
3.550000000000000000e+01 4.673775972752847872e+18 1.252139530484979466e+20 2.709706523417440092e+20 2.924358534997674557e+20 2.281300295242940416e+20 9.921847961803916902e+19
3.600000000000000000e+01 4.673774524521807872e+18 1.252121919378359747e+20 2.709334847327807078e+20 2.922445007185096540e+20 2.278857462434642985e+20 9.892298202119675904e+19
3.650000000000000000e+01 4.673773076349674496e+18 1.252104314575855944e+20 2.708964131680953631e+20 2.920543349463114711e+20 2.276435594707593462e+20 9.863134176833234534e+19
3.700000000000000000e+01 4.673771628236444672e+18 1.252086716070585303e+20 2.708594368971113759e+20 2.918653364008958689e+20 2.274034269122387640e+20 9.834346862426980352e+19
3.750000000000000000e+01 4.673770180182110208e+18 1.252069123855676047e+20 2.708225551793506222e+20 2.916774858686645535e+20 2.271653076407681024e+20 9.805927548341051392e+19
3.800000000000000000e+01 4.673768732186670080e+18 1.252051537924268851e+20 2.707857672842408100e+20 2.914907646814596956e+20 2.269291620354926182e+20 9.777867822430830592e+19
3.850000000000000000e+01 4.673767284250121216e+18 1.252033958269516513e+20 2.707490724909273252e+20 2.913051546945516339e+20 2.266949517246985011e+20 9.750159557271943578e+19
3.900000000000000000e+01 4.673765836372454400e+18 1.252016384884581335e+20 2.707124700880898294e+20 2.911206382657734574e+20 2.264626395318349332e+20 9.722794897253626675e+19
3.950000000000000000e+01 4.673764388553669632e+18 1.251998817762641347e+20 2.706759593737628877e+20 2.909371982357300183e+20 2.262321894244844175e+20 9.695766246405839258e+19
4.000000000000000000e+01 4.673762940793760768e+18 1.251981256896882115e+20 2.706395396551612826e+20 2.907548179090130862e+20 2.260035664660905984e+20 9.669066256910247526e+19
4.050000000000000000e+01 4.673761493092722688e+18 1.251963702280502641e+20 2.706032102485092925e+20 2.905734810363609088e+20 2.257767367702620406e+20 9.642687818248832614e+19
4.100000000000000000e+01 4.673760045450553344e+18 1.251946153906714542e+20 2.705669704788740014e+20 2.903931717977041469e+20 2.255516674574868480e+20 9.616624046947776922e+19
4.150000000000000000e+01 4.673758597867245568e+18 1.251928611768739267e+20 2.705308196800027361e+20 2.902138747860437893e+20 2.253283266141064397e+20 9.590868276877392282e+19
4.200000000000000000e+01 4.673757150342796288e+18 1.251911075859810877e+20 2.704947571941638144e+20 2.900355749921125171e+20 2.251066832534045655e+20 9.565414050071858381e+19
4.250000000000000000e+01 4.673755702877200384e+18 1.251893546173174415e+20 2.704587823719916831e+20 2.898582577897712517e+20 2.248867072786819973e+20 9.540255108035495526e+19
4.300000000000000000e+01 4.673754255470457856e+18 1.251876022702087373e+20 2.704228945723351368e+20 2.896819089220996301e+20 2.246683694481936220e+20 9.515385383504458547e+19
4.350000000000000000e+01 4.673752808122556416e+18 1.251858505439817236e+20 2.703870931621096325e+20 2.895065144881392845e+20 2.244516413418350182e+20 9.490798992635345306e+19
4.400000000000000000e+01 4.673751360833498112e+18 1.251840994379644436e+20 2.703513775161518653e+20 2.893320609302517514e+20 2.242364953294742815e+20 9.466490227594087629e+19
4.450000000000000000e+01 4.673749913603277824e+18 1.251823489514860380e+20 2.703157470170792264e+20 2.891585350220579144e+20 2.240229045408292864e+20 9.442453549520551936e+19
4.500000000000000000e+01 4.673748466431888384e+18 1.251805990838766797e+20 2.702802010551516856e+20 2.889859238569249014e+20 2.238108428368018801e+20 9.418683581845970944e+19
4.550000000000000000e+01 4.673747019319327744e+18 1.251788498344678851e+20 2.702447390281360343e+20 2.888142148369706189e+20 2.236002847821816136e+20 9.395175103941946573e+19
4.600000000000000000e+01 4.673745572265590784e+18 1.251771012025921700e+20 2.702093603411748782e+20 2.886433956625572168e+20 2.233912056196419420e+20 9.371923045081317376e+19
4.650000000000000000e+01 4.673744125270673408e+18 1.251753531875831808e+20 2.701740644066574336e+20 2.884734543222472704e+20 2.231835812449542472e+20 9.348922478692447027e+19
4.700000000000000000e+01 4.673742678334568448e+18 1.251736057887757763e+20 2.701388506440934359e+20 2.883043790831974810e+20 2.229773881833508045e+20 9.326168616889863373e+19
4.750000000000000000e+01 4.673741231457276928e+18 1.251718590055058801e+20 2.701037184799900631e+20 2.881361584819665306e+20 2.227726035669728297e+20 9.303656805265273651e+19
4.800000000000000000e+01 4.673739784638790656e+18 1.251701128371106775e+20 2.700686673477313823e+20 2.879687813157153341e+20 2.225692051133434429e+20 9.281382517924046438e+19
4.850000000000000000e+01 4.673738337879106560e+18 1.251683672829281567e+20 2.700336966874609418e+20 2.878022366337793393e+20 2.223671711048089272e+20 9.259341352753314202e+19
4.900000000000000000e+01 4.673736891178218496e+18 1.251666223422978130e+20 2.699988059459658711e+20 2.876365137295936389e+20 2.221664803688958525e+20 9.237529026908658074e+19
4.950000000000000000e+01 4.673735444536126464e+18 1.251648780145600758e+20 2.699639945765652726e+20 2.874716021329522852e+20 2.219671122595355689e+20 9.215941372507296563e+19
5.000000000000000000e+01 4.673733997952822272e+18 1.251631342990564229e+20 2.699292620389990400e+20 2.873074916025853542e+20 2.217690466391080632e+20 9.194574332516384768e+19
5.050000000000000000e+01 4.673732551428301824e+18 1.251613911951295939e+20 2.698946077993208381e+20 2.871441721190381650e+20 2.215722638612641219e+20 9.173423956825871155e+19
5.100000000000000000e+01 4.673731104962562048e+18 1.251596487021233766e+20 2.698600313297922621e+20 2.869816338778364969e+20 2.213767447544834621e+20 9.152486398495839027e+19
5.150000000000000000e+01 4.673729658555596800e+18 1.251579068193826898e+20 2.698255321087800771e+20 2.868198672829248307e+20 2.211824706063310848e+20 9.131757910169160909e+19
5.200000000000000000e+01 4.673728212207404032e+18 1.251561655462535332e+20 2.697911096206547681e+20 2.866588629403633582e+20 2.209894231483768832e+20 9.111234840640600474e+19
5.250000000000000000e+01 4.673726765917978624e+18 1.251544248820830208e+20 2.697567633556922696e+20 2.864986116522723901e+20 2.207975845417429238e+20 9.090913631574228992e+19
5.300000000000000000e+01 4.673725319687315456e+18 1.251526848262194299e+20 2.697224928099769057e+20 2.863391044110108590e+20 2.206069373632492667e+20 9.070790814361406669e+19
5.350000000000000000e+01 4.673723873515410432e+18 1.251509453780119880e+20 2.696882974853075763e+20 2.861803323935787909e+20 2.204174645921258209e+20 9.050863007112113357e+19
5.400000000000000000e+01 4.673722427402260480e+18 1.251492065368112333e+20 2.696541768891037123e+20 2.860222869562335560e+20 2.202291495972642816e+20 9.031126911772853862e+19
5.450000000000000000e+01 4.673720981347858432e+18 1.251474683019686380e+20 2.696201305343161139e+20 2.858649596293080351e+20 2.200419761249822638e+20 9.011579311364669440e+19
5.500000000000000000e+01 4.673719535352203264e+18 1.251457306728368538e+20 2.695861579393375601e+20 2.857083421122237235e+20 2.198559282872754831e+20 8.992217067335285146e+19
5.550000000000000000e+01 4.673718089415289856e+18 1.251439936487695155e+20 2.695522586279155794e+20 2.855524262686886461e+20 2.196709905505342915e+20 8.973037117019720909e+19
5.600000000000000000e+01 4.673716643537111040e+18 1.251422572291215524e+20 2.695184321290679747e+20 2.853972041220711055e+20 2.194871477247020237e+20 8.954036471203984179e+19
5.650000000000000000e+01 4.673715197717664768e+18 1.251405214132487619e+20 2.694846779769991987e+20 2.852426678509429391e+20 2.193043849528546427e+20 8.935212211786889626e+19
5.700000000000000000e+01 4.673713751956946944e+18 1.251387862005081866e+20 2.694509957110185656e+20 2.850888097847828152e+20 2.191226877011818906e+20 8.916561489535134925e+19
5.750000000000000000e+01 4.673712306254953472e+18 1.251370515902578033e+20 2.694173848754606572e+20 2.849356223998345544e+20 2.189420417493502853e+20 8.898081521927287603e+19
5.800000000000000000e+01 4.673710860611677184e+18 1.251353175818568663e+20 2.693838450196068434e+20 2.847830983151118254e+20 2.187624331812321690e+20 8.879769591082342810e+19
5.850000000000000000e+01 4.673709415027117056e+18 1.251335841746654659e+20 2.693503756976083436e+20 2.846312302885435802e+20 2.185838483759819981e+20 8.861623041768928051e+19
5.900000000000000000e+01 4.673707969501267968e+18 1.251318513680450683e+20 2.693169764684113510e+20 2.844800112132547871e+20 2.184062739994454917e+20 8.843639279491342336e+19
5.950000000000000000e+01 4.673706524034123776e+18 1.251301191613578772e+20 2.692836468956834038e+20 2.843294341139755827e+20 2.182296969958858752e+20 8.825815768648866202e+19
6.000000000000000000e+01 4.673705078625682432e+18 1.251283875539674890e+20 2.692503865477410980e+20 2.841794921435737293e+20 2.180541045800136868e+20 8.808150030764995379e+19
6.050000000000000000e+01 4.673703633275938816e+18 1.251266565452383355e+20 2.692171949974787850e+20 2.840301785797060854e+20 2.178794842293058929e+20 8.790639642783347507e+19
6.100000000000000000e+01 4.673702187984885760e+18 1.251249261345359462e+20 2.691840718223005450e+20 2.838814868215816520e+20 2.177058236766022533e+20 8.773282235427284582e+19
6.150000000000000000e+01 4.673700742752524288e+18 1.251231963212271288e+20 2.691510166040508498e+20 2.837334103868359639e+20 2.175331109029659279e+20 8.756075491620339712e+19
6.200000000000000000e+01 4.673699297578846208e+18 1.251214671046794772e+20 2.691180289289487647e+20 2.835859429085067018e+20 2.173613341307989197e+20 8.739017144964746445e+19
6.250000000000000000e+01 4.673697852463848448e+18 1.251197384842618307e+20 2.690851083875223798e+20 2.834390781321111798e+20 2.171904818171982316e+20 8.722104978275501670e+19
6.300000000000000000e+01 4.673696407407526912e+18 1.251180104593439621e+20 2.690522545745445847e+20 2.832928099128186307e+20 2.170205426475454956e+20 8.705336822167522509e+19
6.350000000000000000e+01 4.673694962409876480e+18 1.251162830292967916e+20 2.690194670889707766e+20 2.831471322127148319e+20 2.168515055293179167e+20 8.688710553693601792e+19
6.400000000000000000e+01 4.673693517470892032e+18 1.251145561934922383e+20 2.689867455338766991e+20 2.830020390981555651e+20 2.166833595861134541e+20 8.672224095030901146e+19
6.450000000000000000e+01 4.673692072590571520e+18 1.251128299513033523e+20 2.689540895163981824e+20 2.828575247372031099e+20 2.165160941518786068e+20 8.655875412213991014e+19
6.500000000000000000e+01 4.673690627768909824e+18 1.251111043021040845e+20 2.689214986476724552e+20 2.827135833971470172e+20 2.163496987653332992e+20 8.639662513912368333e+19
6.550000000000000000e+01 4.673689183005900800e+18 1.251093792452696801e+20 2.688889725427789988e+20 2.825702094421005107e+20 2.161841631645817897e+20 8.623583450250628301e+19
6.600000000000000000e+01 4.673687738301542400e+18 1.251076547801761219e+20 2.688565108206836449e+20 2.824273973306735002e+20 2.160194772819052790e+20 8.607636311669461811e+19
6.650000000000000000e+01 4.673686293655829504e+18 1.251059309062006702e+20 2.688241131041817887e+20 2.822851416137183396e+20 2.158556312387257958e+20 8.591819227825818829e+19
6.700000000000000000e+01 4.673684849068756992e+18 1.251042076227215524e+20 2.687917790198440591e+20 2.821434369321438740e+20 2.156926153407367414e+20 8.576130366530569830e+19
6.750000000000000000e+01 4.673683404540321792e+18 1.251024849291179622e+20 2.687595081979621212e+20 2.820022780147979387e+20 2.155304200731917025e+20 8.560567932722156339e+19
6.800000000000000000e+01 4.673681960070519808e+18 1.251007628247703060e+20 2.687273002724961157e+20 2.818616596764130345e+20 2.153690360963468493e+20 8.545130167474774016e+19
6.850000000000000000e+01 4.673680515659343872e+18 1.250990413090598257e+20 2.686951548810224599e+20 2.817215768156156068e+20 2.152084542410497720e+20 8.529815347039630131e+19
6.900000000000000000e+01 4.673679071306791936e+18 1.250973203813688934e+20 2.686630716646836470e+20 2.815820244129931919e+20 2.150486655044698440e+20 8.514621781918035149e+19
6.950000000000000000e+01 4.673677627012858880e+18 1.250956000410809467e+20 2.686310502681371607e+20 2.814429975292205793e+20 2.148896610459630961e+20 8.499547815964993126e+19
7.000000000000000000e+01 4.673676182777542656e+18 1.250938802875804221e+20 2.685990903395076997e+20 2.813044913032414822e+20 2.147314321830689833e+20 8.484591825522083430e+19
7.050000000000000000e+01 4.673674738600836096e+18 1.250921611202526904e+20 2.685671915303378289e+20 2.811665009505024082e+20 2.145739703876312105e+20 8.469752218578531123e+19
7.100000000000000000e+01 4.673673294482734080e+18 1.250904425384842854e+20 2.685353534955419730e+20 2.810290217612393841e+20 2.144172672820401275e+20 8.455027433959299482e+19
7.150000000000000000e+01 4.673671850423237632e+18 1.250887245416626586e+20 2.685035758933587722e+20 2.808920490988137021e+20 2.142613146355907953e+20 8.440415940539215053e+19
7.200000000000000000e+01 4.673670406422336512e+18 1.250870071291763917e+20 2.684718583853064847e+20 2.807555783980960317e+20 2.141061043609529876e+20 8.425916236482078310e+19
7.250000000000000000e+01 4.673668962480029696e+18 1.250852903004149678e+20 2.684402006361375048e+20 2.806196051638957834e+20 2.139516285107483771e+20 8.411526848503839130e+19
7.300000000000000000e+01 4.673667518596311040e+18 1.250835740547689021e+20 2.684086023137950106e+20 2.804841249694368399e+20 2.137978792742319882e+20 8.397246331158868787e+19
7.350000000000000000e+01 4.673666074771177472e+18 1.250818583916298240e+20 2.683770630893691863e+20 2.803491334548741161e+20 2.136448489740730368e+20 8.383073266148532224e+19
7.400000000000000000e+01 4.673664631004623872e+18 1.250801433103902310e+20 2.683455826370556723e+20 2.802146263258541916e+20 2.134925300632319427e+20 8.369006261651138150e+19
7.450000000000000000e+01 4.673663187296648192e+18 1.250784288104437514e+20 2.683141606341128356e+20 2.800805993521135944e+20 2.133409151219301417e+20 8.355043951672562483e+19
7.500000000000000000e+01 4.673661743647241216e+18 1.250767148911849144e+20 2.682827967608217272e+20 2.799470483661178798e+20 2.131899968547093545e+20 8.341184995416699699e+19
7.550000000000000000e+01 4.673660300056401920e+18 1.250750015520094290e+20 2.682514907004455158e+20 2.798139692617371484e+20 2.130397680875768709e+20 8.327428076675037594e+19
7.600000000000000000e+01 4.673658856524128256e+18 1.250732887923137905e+20 2.682202421391898706e+20 2.796813579929575752e+20 2.128902217652339016e+20 8.313771903234698445e+19
7.650000000000000000e+01 4.673657413050411008e+18 1.250715766114955756e+20 2.681890507661644923e+20 2.795492105726288855e+20 2.127413509483842109e+20 8.300215206304196198e+19
7.700000000000000000e+01 4.673655969635248128e+18 1.250698650089534095e+20 2.681579162733446103e+20 2.794175230712448942e+20 2.125931488111200829e+20 8.286756739956357530e+19
7.750000000000000000e+01 4.673654526278636544e+18 1.250681539840869007e+20 2.681268383555337257e+20 2.792862916157565501e+20 2.124456086383832269e+20 8.273395280587721933e+19
7.800000000000000000e+01 4.673653082980569088e+18 1.250664435362965750e+20 2.680958167103266161e+20 2.791555123884177818e+20 2.122987238234968883e+20 8.260129626393863782e+19
7.850000000000000000e+01 4.673651639741043712e+18 1.250647336649840394e+20 2.680648510380732580e+20 2.790251816256605061e+20 2.121524878657686077e+20 8.246958596860089139e+19
7.900000000000000000e+01 4.673650196560053248e+18 1.250630243695518351e+20 2.680339410418432410e+20 2.788952956170000794e+20 2.120068943681597932e+20 8.233881032266912563e+19
7.950000000000000000e+01 4.673648753437598720e+18 1.250613156494035354e+20 2.680030864273904763e+20 2.787658507039695176e+20 2.118619370350199112e+20 8.220895793209869926e+19
8.000000000000000000e+01 4.673647310373669888e+18 1.250596075039436636e+20 2.679722869031190200e+20 2.786368432790806528e+20 2.117176096698839859e+20 8.208001760133105254e+19
8.050000000000000000e+01 4.673645867368266752e+18 1.250578999325777428e+20 2.679415421800494531e+20 2.785082697848131748e+20 2.115739061733302600e+20 8.195197832876287590e+19
8.100000000000000000e+01 4.673644424421383168e+18 1.250561929347122790e+20 2.679108519717851300e+20 2.783801267126286746e+20 2.114308205408967721e+20 8.182482930234395853e+19
8.150000000000000000e+01 4.673642981533014016e+18 1.250544865097547612e+20 2.678802159944797716e+20 2.782524106020107059e+20 2.112883468610545910e+20 8.169855989529932595e+19
8.200000000000000000e+01 4.673641538703155200e+18 1.250527806571136287e+20 2.678496339668053852e+20 2.781251180395286364e+20 2.111464793132356076e+20 8.157315966197140685e+19
8.250000000000000000e+01 4.673640095931804672e+18 1.250510753761982382e+20 2.678191056099203482e+20 2.779982456579254190e+20 2.110052121659135754e+20 8.144861833377821491e+19
