snid,sim_z,sim_t0,sim_x0,sim_x1,sim_c,sim_ra,sim_dec,sim_lat,sim_lon,sim_alt,fit_z,fit_t0,fit_x0,fit_x1,fit_c,fit_pwv,err_z,err_t0,err_x0,err_x1,err_c,err_pwv,chisq,ndof,mb,abs_mag,message
36494185,0.39397647976875305,60197.66796875,1.4469144456071682e-05,-1.07285737991333,-0.013652157969772816,31.153847,-63.636005,-30.244573,-70.7499537,1024.0,0.39397647976875305,60197.66796875,1.4414918140422378e-05,-1.1866729903074253,0.021962950508644524,4.0,-99.99,-99.99,1.649840692046848e-07,0.08961639753906389,0.014583763963856666,-99.99,240.2348888244509,179,22.609198957760345,-19.04234637516506,FitLightCurves: Minimization exited successfully.
30772777,0.3190584182739258,61681.03125,2.3676032106623426e-05,0.18470235168933868,-0.04877563193440437,337.324219,-21.702768,-30.244573,-70.7499537,1024.0,0.3190584182739258,61681.03125,2.372388729276666e-05,0.1529504410404843,-0.03445469812019042,4.0,-99.99,-99.99,1.2215287834317792e-07,0.07558147066384947,0.0050000621060631665,-99.99,219.20869621784456,147,22.066659614946218,-19.049658301964037,FitLightCurves: Minimization exited successfully.
6041777,0.8833250999450684,62203.87890625,3.966900294471998e-06,0.7063351273536682,-0.052698198705911636,225.175781,-39.065495,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3201.65 .. 12000]
57156792,0.4396544098854065,62376.94921875,1.116405393689783e-05,-1.1174592971801758,0.12684467434883118,300.058594,-18.839405,-30.244573,-70.7499537,1024.0,0.4396544098854065,62376.94921875,1.1208231545911613e-05,-1.1199736165997518,0.1345685837323325,4.0,-99.99,-99.99,8.250460511932254e-08,0.07141026870147586,0.007578779326649143,-99.99,194.36219386250497,171,22.883480212604333,-19.05022675450166,FitLightCurves: Minimization exited successfully.
17340400,0.4335605204105377,60475.51171875,1.1534021250467884e-05,-1.6871678829193115,-0.01825605519115925,10.898438,-29.484461,-30.244573,-70.7499537,1024.0,0.4335605204105377,60475.51171875,1.1863574065974942e-05,-1.8703373582683391,-0.02123569828560847,4.0,-99.99,-99.99,2.2150396601682867e-07,0.11184085220144291,0.01514657525337957,-99.99,174.5844439923637,177,22.81973940002027,-19.077912358857617,FitLightCurves: Minimization exited successfully.
4475431,0.9583975076675415,60874.8671875,4.082696705154376e-06,1.229360818862915,-0.1109929159283638,316.582031,-39.450893,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3329.28 .. 12000]
53169176,0.8853383660316467,62372.45703125,3.8814800973341335e-06,0.20687741041183472,-0.07102033495903015,334.335938,-11.872187,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3205.08 .. 12000]
8568294,0.27341291308403015,61288.65234375,3.3818350668760855e-05,-0.5483987331390381,-0.04224226623773575,36.32143,-64.198746,-30.244573,-70.7499537,1024.0,0.27341291308403015,61288.65234375,3.400085101395723e-05,-0.5760213640156723,-0.030723137451828062,4.0,-99.99,-99.99,2.173159988269945e-07,0.03062096063759587,0.005901473226580181,-99.99,209.3897987994731,145,21.676111454122587,-19.053219564500115,FitLightCurves: Minimization exited successfully.
24290402,0.7521904110908508,63085.30859375,3.0334550646021476e-06,-1.5533018112182617,-0.08035340160131454,13.359375,-14.940303,-30.244573,-70.7499537,1024.0,0.7521904110908508,63085.30859375,3.063492237439091e-06,-1.4798749758387713,-0.09352682237593746,4.0,-99.99,-99.99,7.786113318704325e-08,0.1681971943013842,0.010527923597778488,-99.99,88.58732807160774,85,24.287195512030294,-19.05927685214143,FitLightCurves: Minimization exited successfully.
25249028,0.657470166683197,61331.04296875,4.225975132565576e-06,-0.25168007612228394,0.05366113409399986,14.589844,-29.656013,-30.244573,-70.7499537,1024.0,0.657470166683197,61331.04296875,4.358271722894292e-06,-0.5399829052976982,0.06066749273828143,4.0,-99.99,-99.99,8.502944300012829e-08,0.1583244170482359,0.015209403315366899,-99.99,171.79777100253318,163,23.908524933919185,-19.07999741095397,FitLightCurves: Minimization exited successfully.
55738904,0.7452362179756165,62001.296875,3.106556734260106e-06,0.990789532661438,0.056764014065265656,46.757812,-26.110529,-30.244573,-70.7499537,1024.0,0.7452362179756165,62001.296875,3.058944507400174e-06,1.6167833333421016,0.10530021942097495,4.0,-99.99,-99.99,6.389175090191374e-08,0.22169795903291228,0.01939327122985689,-99.99,194.49801761265013,176,24.293128767299624,-19.030459339487326,FitLightCurves: Minimization exited successfully.
11862489,0.6135481595993042,62736.11328125,4.997107740579616e-06,-0.6102122664451599,-0.03413815051317215,26.015625,-37.356377,-30.244573,-70.7499537,1024.0,0.6135481595993042,62736.11328125,5.036517700551222e-06,-0.6971171511566709,-0.026313743132120766,4.0,-99.99,-99.99,5.82222234119635e-08,0.09954569089114328,0.011411754152825386,-99.99,171.2918438618708,168,23.749656574214573,-19.05590314326939,FitLightCurves: Minimization exited successfully.
37540638,0.7862188816070557,61096.6640625,2.7215251041710576e-06,1.1082226037979126,-0.0013558670179918408,162.246094,-6.579593,-30.244573,-70.7499537,1024.0,0.7862188816070557,61096.6640625,2.720160836657002e-06,1.2629034683774025,0.007956040276014426,4.0,-99.99,-99.99,7.311481438049803e-08,0.26164283221147816,0.01380187560096312,-99.99,220.98479415800145,212,24.41916605138019,-19.04703963653987,FitLightCurves: Minimization exited successfully.
54228986,0.7013247609138489,60869.4140625,3.597920436720251e-06,1.2155437469482422,-0.06997966766357422,6.503906,-29.313198,-30.244573,-70.7499537,1024.0,0.7013247609138489,60869.4140625,3.6558702109020407e-06,1.2694371026012787,-0.04131265099685503,4.0,-99.99,-99.99,7.138474480729009e-08,0.15715977857308533,0.013276763309456784,-99.99,237.27750106931705,170,24.096774869021807,-19.064774656880644,FitLightCurves: Minimization exited successfully.
21698959,0.558584451675415,61020.04296875,6.283376483200335e-06,-0.7639110088348389,0.09742937982082367,117.224998,-52.801853,-30.244573,-70.7499537,1024.0,0.558584451675415,61020.04296875,6.329344289572794e-06,-0.5746081140202484,0.13463137744638998,4.0,-99.99,-99.99,6.27831265301827e-08,0.13434580995436635,0.0115715197892731,-99.99,179.03176226660017,166,23.50389063282574,-19.054147296863164,FitLightCurves: Minimization exited successfully.
28357930,0.5018966197967529,62900.64453125,8.1133048647484e-06,0.38358351588249207,-0.06585598737001419,102.480469,-10.199918,-30.244573,-70.7499537,1024.0,0.5018966197967529,62900.64453125,8.325953773793325e-06,0.3223625365691999,-0.038052913937712755,4.0,-99.99,-99.99,8.154298051935462e-08,0.08863186307425067,0.010357026064563693,-99.99,124.4954393332631,110,23.203402857374527,-19.075240126189776,FitLightCurves: Minimization exited successfully.
18568864,0.8895237445831299,61904.15234375,4.782421001436887e-06,1.1723140478134155,-0.10291698575019836,219.375,-23.155577,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3212.19 .. 12000]
3768846,0.609578013420105,62373.515625,5.077793120341055e-06,-1.4661695957183838,-0.038114774972200394,8.261719,-18.524391,-30.244573,-70.7499537,1024.0,0.609578013420105,62373.515625,5.167526329073151e-06,-1.392454323297829,-0.016174642630491926,4.0,-99.99,-99.99,6.004454286881656e-08,0.08392530150267863,0.011650714028036623,-99.99,167.21028875442317,164,23.722149276221018,-19.065946186561135,FitLightCurves: Minimization exited successfully.
53226114,0.6596637964248657,62145.359375,4.18283569339234e-06,-0.5486212968826294,-0.08105253428220749,153.457031,-33.510056,-30.244573,-70.7499537,1024.0,0.6596637964248657,62145.359375,4.359560681605401e-06,-0.7535680540802572,-0.06587911477796562,4.0,-99.99,-99.99,5.391753525054091e-08,0.09379512047120298,0.008134950862679746,-99.99,259.9199066184964,209,23.90508545923586,-19.09238490611323,FitLightCurves: Minimization exited successfully.
45495987,0.19606606662273407,61101.75390625,7.171946812725016e-05,0.9210643172264099,-0.003031294560059905,307.441406,-22.669609,-30.244573,-70.7499537,1024.0,0.19606606662273407,61101.75390625,7.197125937689662e-05,0.7759972206788687,0.01780693053593195,4.0,-99.99,-99.99,2.0110765525747413e-05,1.3928490437713925,0.09440178252922458,-99.99,84.61468281882601,76,20.863033155734236,-19.050761980689543,FitLightCurves: Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
31890773,0.6784058213233948,61544.51171875,3.9082944322281615e-06,1.4917713403701782,0.019376836717128754,222.890625,-19.946699,-30.244573,-70.7499537,1024.0,0.6784058213233948,61544.51171875,4.024284050398583e-06,1.3437541448004588,0.017615260231334015,4.0,-99.99,-99.99,7.093752062428046e-08,0.1897880801442754,0.012387903048950401,-99.99,181.42114185422585,166,23.994143379854687,-19.0790956086443,FitLightCurves: Minimization exited successfully.
53121710,0.21491889655590057,59821.16796875,5.846493004843514e-05,-0.10689143091440201,0.06547238677740097,317.636719,-28.29155,-30.244573,-70.7499537,1024.0,0.21491889655590057,59821.16796875,5.535843388030495e-05,-0.039720055051646386,0.11198532787822903,4.0,-99.99,-99.99,2.246876118407664e-06,0.1836780405199466,0.02677962191095837,-99.99,162.43865571368698,99,21.14925156984281,-18.987035894282116,FitLightCurves: Minimization exited successfully.
16961496,0.4451651871204376,60515.06640625,1.082285687971544e-05,0.3905450105667114,-0.012583516538143158,17.578125,-29.484461,-30.244573,-70.7499537,1024.0,0.4451651871204376,60515.06640625,1.0958666324264908e-05,0.36330753296268853,0.005950410241429789,4.0,-99.99,-99.99,9.48579379480447e-08,0.06378202283504016,0.008218379483093455,-99.99,253.82721757820147,193,22.906312942133834,-19.06064506015337,FitLightCurves: Minimization exited successfully.
21838236,0.5441818833351135,61983.89453125,6.68283000800952e-06,0.3085443377494812,-0.02451559528708458,306.035156,-8.989299,-30.244573,-70.7499537,1024.0,0.5441818833351135,61983.89453125,6.668956731808981e-06,0.30020492463948806,-0.001297617717104145,4.0,-99.99,-99.99,7.923847952766104e-08,0.10915443777994187,0.012862029406044223,-99.99,164.65917811548417,144,23.44539283782403,-19.04481051946056,FitLightCurves: Minimization exited successfully.
37666883,0.43670064210891724,62359.01953125,1.1329124131775594e-05,0.1979227513074875,-0.018653953447937965,290.742188,-33.689194,-30.244573,-70.7499537,1024.0,0.43670064210891724,62359.01953125,1.1388678686383425e-05,0.30033286461869896,-0.016134942681765255,4.0,-99.99,-99.99,9.570200823444293e-08,0.11393962063658124,0.0066671840919843815,-99.99,192.6515740023819,179,22.863961845459944,-19.05335870070619,FitLightCurves: Minimization exited successfully.
60417355,0.6505399346351624,61071.5078125,4.33327796136362e-06,0.45559313893318176,0.16439014673233032,171.5625,-23.806295,-30.244573,-70.7499537,1024.0,0.6505399346351624,61071.5078125,4.447527037971737e-06,0.32359697976140683,0.1563751050011609,4.0,-99.99,-99.99,7.845342657321947e-08,0.22955847524498912,0.014079975893850849,-99.99,232.4927479300887,193,23.88688525309709,-19.073927012102573,FitLightCurves: Minimization exited successfully.
28176350,0.7182835340499878,61595.40234375,3.402927773942029e-06,0.03538566082715988,0.09705103933811188,291.972656,-39.83844,-30.244573,-70.7499537,1024.0,0.7182835340499878,61595.40234375,3.5549992385071405e-06,-0.23943369836262493,0.10619691316264347,4.0,-99.99,-99.99,6.250305290826382e-08,0.20158244115668603,0.019099531607096404,-99.99,151.30091520842333,147,24.130101168221216,-19.093632530227318,FitLightCurves: Minimization exited successfully.
28168034,0.7031223773956299,60853.72265625,3.586501366431564e-06,-0.5674246549606323,0.11178124696016312,197.226562,-6.429418,-30.244573,-70.7499537,1024.0,0.7031223773956299,60853.72265625,3.6506550909966753e-06,-0.5448578003463231,0.14015992868442342,4.0,-99.99,-99.99,1.203421178147722e-07,0.4077542783443856,0.025134902904979595,-99.99,203.59558942962147,188,24.101353421464292,-19.065365674464466,FitLightCurves: Minimization exited successfully.
48329761,0.44422224164009094,62278.96484375,1.0867807568205963e-05,0.6513769030570984,-0.04999861493706703,322.03125,1.342993,-30.244573,-70.7499537,1024.0,0.44422224164009094,62278.96484375,1.1088828625923182e-05,0.44120972006493914,-0.03464654920680567,4.0,-99.99,-99.99,1.1029212225644253e-07,0.09906957803880256,0.00904464254884824,-99.99,219.647888134011,167,22.892365224775002,-19.069225408040825,FitLightCurves: Minimization exited successfully.
31631513,0.24955053627490997,61563.26953125,4.171295105351297e-05,-1.4209563732147217,0.019670460373163223,218.671875,-10.958863,-30.244573,-70.7499537,1024.0,0.24955053627490997,61563.26953125,4.165177329370492e-05,-1.4445776770367778,0.03642304297620321,4.0,-99.99,-99.99,2.1838227542354307e-07,0.03826509116135887,0.004809207836283488,-99.99,223.9811077815981,179,21.457442760570142,-19.045028698134345,FitLightCurves: Minimization exited successfully.
39149777,0.6169376373291016,59849.46484375,4.917858624339672e-06,0.6381559371948242,-0.10698673874139786,328.886719,-33.152889,-30.244573,-70.7499537,1024.0,0.6169376373291016,59849.46484375,4.909849395701959e-06,1.318571616228979,-0.09662714974220904,4.0,-99.99,-99.99,1.5049623555176653e-07,0.8081962834378165,0.013714281004627151,-99.99,89.25860307950087,82,23.77446080899993,-19.04721232594671,FitLightCurves: Minimization exited successfully.
14230579,0.6930713057518005,60364.4296875,3.712567619235999e-06,0.04461990296840668,0.009880694560706615,102.199997,-47.945496,-30.244573,-70.7499537,1024.0,0.6930713057518005,60364.4296875,3.7776776225687722e-06,0.05504063659971386,0.03245232440030344,4.0,-99.99,-99.99,5.766584438542759e-08,0.15429853024426557,0.012338185426578966,-99.99,168.74253700684838,160,24.0632407997629,-19.06570712591828,FitLightCurves: Minimization exited successfully.
53059461,0.719666063785553,62061.05078125,3.3828695182543767e-06,1.2156959772109985,0.018792467191815376,325.195312,-1.940072,-30.244573,-70.7499537,1024.0,0.719666063785553,62061.05078125,3.3228285596098033e-06,1.200173548528803,-0.0016290563362399001,4.0,-99.99,-99.99,7.724148584496318e-08,0.26025078270292906,0.015873387160388833,-99.99,145.74053255145668,155,24.20165328964366,-19.02849420298332,FitLightCurves: Minimization exited successfully.
4924000,0.7082550525665283,61507.69140625,3.5076922561106333e-06,1.3078120946884155,-0.11093249171972275,162.246094,-34.590576,-30.244573,-70.7499537,1024.0,0.7082550525665283,61507.69140625,3.632818333137164e-06,1.211123001612367,-0.07522608165469338,4.0,-99.99,-99.99,6.614811593510738e-08,0.2428631569953973,0.014219811037300665,-99.99,200.72062153263752,221,24.102424579709023,-19.085270239882778,FitLightCurves: Minimization exited successfully.
6481130,0.23545272648334503,61122.11328125,4.758161256185905e-05,-1.9739729166030884,-0.014592355117201805,152.226562,4.929937,-30.244573,-70.7499537,1024.0,0.23545272648334503,61122.11328125,4.750009309799625e-05,-1.9958308391740944,-0.00292457421136242,4.0,-99.99,-99.99,2.0414065507249847e-07,0.029488600984546535,0.0037333453150761773,-99.99,104.90786211735595,96,21.31403269645192,-19.045049233753517,FitLightCurves: Minimization exited successfully.
20299023,0.8985163569450378,62113.44921875,3.948004632547963e-06,0.8611946702003479,-0.059938374906778336,69.082031,-19.78805,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3227.48 .. 12000]
9684224,0.6422167420387268,61967.1640625,4.470775375167789e-06,0.7381741404533386,0.00860960315912962,357.714844,-36.053589,-30.244573,-70.7499537,1024.0,0.6422167420387268,61967.1640625,4.564684970228751e-06,0.8289080555230909,0.048724516439935125,4.0,-99.99,-99.99,7.14188732284489e-08,0.20323492401385085,0.013694356629562041,-99.99,187.4362442226073,173,23.857982026185812,-19.06927890616382,FitLightCurves: Minimization exited successfully.
40953225,0.4558667540550232,60194.796875,1.0226613633658433e-05,1.174683928489685,0.030973052605986595,297.421875,-8.838267,-30.244573,-70.7499537,1024.0,0.4558667540550232,60194.796875,1.0290319751175573e-05,1.343482966607228,0.06705662028439653,4.0,-99.99,-99.99,1.7660113490786393e-07,0.21603600319652427,0.022320466120347805,-99.99,147.15838034479933,150,22.975653709074084,-19.05362984537729,FitLightCurves: Minimization exited successfully.
12805381,0.8401851058006287,60589.5546875,2.308512965798494e-06,0.9078181385993958,-0.05967596545815468,319.042969,-33.868706,-30.244573,-70.7499537,1024.0,0.8401851058006287,60589.5546875,2.125211085269307e-06,0.7635722697534532,-0.0795669794506797,4.0,-99.99,-99.99,2.0150719254792564e-07,0.5897689622778757,0.03293435706864879,-99.99,239.68906254256208,176,24.68442791977854,-18.959052055640853,FitLightCurves: Minimization exited successfully.
42316556,0.3119133710861206,62129.44140625,2.495000182180274e-05,-1.7741705179214478,-0.08355493098497391,90.0,-4.630479,-30.244573,-70.7499537,1024.0,0.3119133710861206,62129.44140625,2.523412035608928e-05,-1.803093427031178,-0.07643481788171264,4.0,-99.99,-99.99,1.578957800556527e-07,0.032976460829746305,0.005683892383891701,-99.99,242.41549818044493,199,21.998493404240435,-19.05997658942969,FitLightCurves: Minimization exited successfully.
47709138,0.8079953789710999,63042.16796875,2.5403353207780127e-06,0.45680296421051025,-0.09419477730989456,216.210938,-29.142223,-30.244573,-70.7499537,1024.0,0.8079953789710999,63042.16796875,2.606168443910095e-06,-0.3666610301920486,-0.06794223481218666,4.0,-99.99,-99.99,9.637367864432738e-08,0.5144671591652302,0.02790969203896823,-99.99,77.78697150616371,81,24.463551135614587,-19.074581512448738,FitLightCurves: Minimization exited successfully.
39067844,0.6216666102409363,62836.609375,4.841468701319091e-06,0.7677331566810608,0.12112406641244888,53.481674,-54.532822,-30.244573,-70.7499537,1024.0,0.6216666102409363,62836.609375,4.893350270209503e-06,0.8049260974918084,0.12005972908285949,4.0,-99.99,-99.99,7.409732210999088e-08,0.15543717892876033,0.01323815759450394,-99.99,170.9509313983851,154,23.783162370444998,-19.057908057185685,FitLightCurves: Minimization exited successfully.
42582886,0.725006103515625,61428.76953125,3.3157191070458175e-06,-1.0522072315216064,-0.12083544582128525,204.960938,-30.51823,-30.244573,-70.7499537,1024.0,0.725006103515625,61428.76953125,3.38908032599539e-06,-1.2438030901966495,-0.10582611856589191,4.0,-99.99,-99.99,6.48621353581899e-08,0.16608183071348862,0.014567679679991391,-99.99,145.71213992409187,171,24.17697228868542,-19.07146476034514,FitLightCurves: Minimization exited successfully.
13866180,0.8085249066352844,61880.32421875,2.541711936711167e-06,0.17649996280670166,-0.007706953678280115,131.132812,-9.140394,-30.244573,-70.7499537,1024.0,0.8085249066352844,61880.32421875,2.5590740736563134e-06,-0.045561766897017165,-0.033647194632217534,4.0,-99.99,-99.99,7.676839128057807e-08,0.1847598355743732,0.01849662561372629,-99.99,211.68301505349575,205,24.484468846964575,-19.055541102571603,FitLightCurves: Minimization exited successfully.
40434084,0.7081382870674133,62101.609375,3.518898361766425e-06,-1.2070151567459106,-0.06425762921571732,67.851562,-18.367102,-30.244573,-70.7499537,1024.0,0.7081382870674133,62101.609375,3.611602127250855e-06,-1.2104860565489683,-0.061026689685331606,4.0,-99.99,-99.99,8.11213941723681e-08,0.13481285514675362,0.013051434826373706,-99.99,194.54845600713736,179,24.109685447666326,-19.07599493072649,FitLightCurves: Minimization exited successfully.
53878080,0.5833497047424316,62606.24609375,5.649786638603779e-06,0.5607829093933105,0.008931306190788746,145.3125,-44.993881,-30.244573,-70.7499537,1024.0,0.5833497047424316,62606.24609375,5.73339453654904e-06,0.6181703023303936,0.022218320486135222,4.0,-99.99,-99.99,6.686800042332732e-08,0.10500589289335811,0.009497351319328802,-99.99,221.95932669539366,201,23.610012288031157,-19.06311969230071,FitLightCurves: Minimization exited successfully.
50621828,0.8375438451766968,62356.54296875,2.323871474525285e-06,0.968281626701355,-0.09890884160995483,315.527344,-31.388166,-30.244573,-70.7499537,1024.0,0.8375438451766968,62356.54296875,2.406374144950525e-06,1.042159788169632,-0.08168174580669675,4.0,-99.99,-99.99,6.907417273573706e-08,0.3078713627822959,0.013298922599938154,-99.99,181.5218659089483,184,24.54939548750618,-19.085901705224224,FitLightCurves: Minimization exited successfully.
43721245,0.4118630290031433,62036.640625,1.3005586217986016e-05,0.629311203956604,-0.05460473150014877,352.741943,-49.507675,-30.244573,-70.7499537,1024.0,0.4118630290031433,62036.640625,1.3059603384906255e-05,0.582192346228109,-0.032863281115335305,4.0,-99.99,-99.99,7.993024657446053e-08,0.0639421997589011,0.006477363003044525,-99.99,205.43973685135003,171,22.714791136529474,-19.051834025676534,FitLightCurves: Minimization exited successfully.
21338427,0.8063241839408875,60733.76171875,2.5562523601575146e-06,1.0459816455841064,-0.03131191432476044,188.4375,-8.234748,-30.244573,-70.7499537,1024.0,0.8063241839408875,60733.76171875,2.585818488542624e-06,1.2374218226715632,-0.0035237662214789188,4.0,-99.99,-99.99,5.292820019903589e-08,0.18791658249674822,0.019032966097295094,-99.99,187.26835081288664,180,24.473874827543227,-19.059836811419522,FitLightCurves: Minimization exited successfully.
54189944,0.5111943483352661,60093.8203125,7.753770375993651e-06,0.09234780073165894,-0.1120193600654602,213.222656,0.596842,-30.244573,-70.7499537,1024.0,0.5111943483352661,60093.8203125,7.771848808484604e-06,0.20881815880946045,-0.14832795285824735,4.0,-99.99,-99.99,1.3311268761339258e-07,0.18261985248574375,0.01789998708161267,-99.99,211.64728269316515,171,23.273555917851404,-19.05310529811624,FitLightCurves: Minimization exited successfully.
34959570,0.7031938433647156,60876.67578125,3.572649474392186e-06,0.9916208982467651,-0.09532663226127625,58.886719,-25.944481,-30.244573,-70.7499537,1024.0,0.7031938433647156,60876.67578125,3.643870221867152e-06,0.8885991894980969,-0.08052137328465218,4.0,-99.99,-99.99,1.2969821714411092e-07,0.2858978890432711,0.030281277435044315,-99.99,188.06026009140072,178,24.09896760407551,-19.069340892646615,FitLightCurves: Minimization exited successfully.
